,appointments,occupied_beds,capacity_beds,occupancy_rate,on_shift,hour,dow,month,is_weekend,appt_lag_1,occ_lag_1,appt_lag_2,occ_lag_2,appt_lag_3,occ_lag_3,appt_lag_6,occ_lag_6,appt_lag_12,occ_lag_12,appt_lag_24,occ_lag_24,appt_rolling_6,occ_rolling_6,y_inflow_next,y_occ_next,y_surge_next
2023-12-14 09:00:00+00:00,0,78,1000,0.078,1574.0,9,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 10:00:00+00:00,0,78,1000,0.078,1574.0,10,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 11:00:00+00:00,0,78,1000,0.078,1574.0,11,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 12:00:00+00:00,0,78,1000,0.078,1575.0,12,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,13.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 13:00:00+00:00,0,78,1000,0.078,1575.0,13,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 14:00:00+00:00,0,78,1000,0.078,1574.0,14,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 15:00:00+00:00,0,78,1000,0.078,1574.0,15,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 16:00:00+00:00,0,78,1000,0.078,1574.0,16,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 17:00:00+00:00,0,78,1000,0.078,1573.0,17,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 18:00:00+00:00,0,78,1000,0.078,1574.0,18,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 19:00:00+00:00,0,78,1000,0.078,1574.0,19,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 20:00:00+00:00,0,78,1000,0.078,1574.0,20,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 21:00:00+00:00,0,78,1000,0.078,1574.0,21,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 22:00:00+00:00,0,78,1000,0.078,1577.0,22,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,0.0,0.078,0
2023-12-14 23:00:00+00:00,0,78,1000,0.078,1578.0,23,3,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.083,0.0,0.078,13.0,0.078,0
2023-12-15 00:00:00+00:00,13,78,1000,0.078,1578.0,0,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,13.0,0.078,2.1666666666666665,0.078,0.0,0.078,0
2023-12-15 01:00:00+00:00,0,78,1000,0.078,1578.0,1,4,12,0,13.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,2.1666666666666665,0.078,0.0,0.078,0
2023-12-15 02:00:00+00:00,0,78,1000,0.078,1578.0,2,4,12,0,0.0,0.078,13.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,2.1666666666666665,0.078,0.0,0.078,0
2023-12-15 03:00:00+00:00,0,78,1000,0.078,1578.0,3,4,12,0,0.0,0.078,0.0,0.078,13.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,2.1666666666666665,0.078,0.0,0.078,0
2023-12-15 04:00:00+00:00,0,78,1000,0.078,1579.0,4,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,2.1666666666666665,0.078,0.0,0.078,0
2023-12-15 05:00:00+00:00,0,78,1000,0.078,1580.0,5,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,2.1666666666666665,0.078,0.0,0.078,0
2023-12-15 06:00:00+00:00,0,78,1000,0.078,1580.0,6,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,13.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 07:00:00+00:00,0,78,1000,0.078,1580.0,7,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 08:00:00+00:00,0,78,1000,0.078,1580.0,8,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 09:00:00+00:00,0,78,1000,0.078,1580.0,9,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 10:00:00+00:00,0,78,1000,0.078,1580.0,10,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 11:00:00+00:00,0,78,1000,0.078,1580.0,11,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 12:00:00+00:00,0,78,1000,0.078,1580.0,12,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,13.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 13:00:00+00:00,0,78,1000,0.078,1580.0,13,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 14:00:00+00:00,0,78,1000,0.078,1580.0,14,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 15:00:00+00:00,0,78,1000,0.078,1580.0,15,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 16:00:00+00:00,0,78,1000,0.078,1580.0,16,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 17:00:00+00:00,0,78,1000,0.078,1578.0,17,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 18:00:00+00:00,0,78,1000,0.078,1578.0,18,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 19:00:00+00:00,0,78,1000,0.078,1578.0,19,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 20:00:00+00:00,0,78,1000,0.078,1578.0,20,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 21:00:00+00:00,0,78,1000,0.078,1579.0,21,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 22:00:00+00:00,0,78,1000,0.078,1580.0,22,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0
2023-12-15 23:00:00+00:00,0,78,1000,0.078,1580.0,23,4,12,0,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,10.0,0.076,0
2023-12-16 00:00:00+00:00,10,76,1000,0.076,1580.0,0,5,12,1,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,13.0,0.078,1.6666666666666667,0.07766666666666668,0.0,0.076,0
2023-12-16 01:00:00+00:00,0,76,1000,0.076,1580.0,1,5,12,1,10.0,0.076,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,1.6666666666666667,0.07733333333333332,0.0,0.076,0
2023-12-16 02:00:00+00:00,0,76,1000,0.076,1580.0,2,5,12,1,0.0,0.076,10.0,0.076,0.0,0.078,0.0,0.078,0.0,0.078,0.0,0.078,1.6666666666666667,0.077,0.0,0.076,0
2023-12-16 03:00:00+00:00,0,76,1000,0.076,1581.0,3,5,12,1,0.0,0.076,0.0,0.076,10.0,0.076,0.0,0.078,0.0,0.078,0.0,0.078,1.6666666666666667,0.07666666666666667,0.0,0.076,0
2023-12-16 04:00:00+00:00,0,76,1000,0.076,1581.0,4,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.078,0.0,0.078,1.6666666666666667,0.07633333333333334,0.0,0.076,0
2023-12-16 05:00:00+00:00,0,76,1000,0.076,1583.0,5,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.078,0.0,0.078,1.6666666666666667,0.076,0.0,0.076,0
2023-12-16 06:00:00+00:00,0,76,1000,0.076,1583.0,6,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,10.0,0.076,0.0,0.078,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 07:00:00+00:00,0,76,1000,0.076,1584.0,7,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 08:00:00+00:00,0,76,1000,0.076,1584.0,8,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 09:00:00+00:00,0,76,1000,0.076,1584.0,9,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 10:00:00+00:00,0,76,1000,0.076,1585.0,10,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 11:00:00+00:00,0,76,1000,0.076,1587.0,11,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 12:00:00+00:00,0,76,1000,0.076,1587.0,12,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,10.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 13:00:00+00:00,0,76,1000,0.076,1587.0,13,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 14:00:00+00:00,0,76,1000,0.076,1587.0,14,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 15:00:00+00:00,0,76,1000,0.076,1587.0,15,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 16:00:00+00:00,0,76,1000,0.076,1587.0,16,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 17:00:00+00:00,0,76,1000,0.076,1587.0,17,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 18:00:00+00:00,0,76,1000,0.076,1587.0,18,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 19:00:00+00:00,0,76,1000,0.076,1587.0,19,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 20:00:00+00:00,0,76,1000,0.076,1587.0,20,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 21:00:00+00:00,0,76,1000,0.076,1589.0,21,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 22:00:00+00:00,0,76,1000,0.076,1589.0,22,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,0.0,0.076,0
2023-12-16 23:00:00+00:00,0,76,1000,0.076,1588.0,23,5,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.078,0.0,0.076,17.0,0.076,0
2023-12-17 00:00:00+00:00,17,76,1000,0.076,1587.0,0,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,10.0,0.076,2.8333333333333335,0.076,0.0,0.076,0
2023-12-17 01:00:00+00:00,0,76,1000,0.076,1587.0,1,6,12,1,17.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,2.8333333333333335,0.076,0.0,0.076,0
2023-12-17 02:00:00+00:00,0,76,1000,0.076,1587.0,2,6,12,1,0.0,0.076,17.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,2.8333333333333335,0.076,0.0,0.076,0
2023-12-17 03:00:00+00:00,0,76,1000,0.076,1586.0,3,6,12,1,0.0,0.076,0.0,0.076,17.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,2.8333333333333335,0.076,0.0,0.076,0
2023-12-17 04:00:00+00:00,0,76,1000,0.076,1586.0,4,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,2.8333333333333335,0.076,0.0,0.076,0
2023-12-17 05:00:00+00:00,0,76,1000,0.076,1587.0,5,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,2.8333333333333335,0.076,0.0,0.076,0
2023-12-17 06:00:00+00:00,0,76,1000,0.076,1587.0,6,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,17.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 07:00:00+00:00,0,76,1000,0.076,1587.0,7,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 08:00:00+00:00,0,76,1000,0.076,1588.0,8,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 09:00:00+00:00,0,76,1000,0.076,1588.0,9,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 10:00:00+00:00,0,76,1000,0.076,1588.0,10,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 11:00:00+00:00,0,76,1000,0.076,1587.0,11,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 12:00:00+00:00,0,76,1000,0.076,1587.0,12,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,17.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 13:00:00+00:00,0,76,1000,0.076,1587.0,13,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 14:00:00+00:00,0,76,1000,0.076,1587.0,14,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 15:00:00+00:00,0,76,1000,0.076,1587.0,15,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 16:00:00+00:00,0,76,1000,0.076,1587.0,16,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 17:00:00+00:00,0,76,1000,0.076,1588.0,17,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 18:00:00+00:00,0,76,1000,0.076,1587.0,18,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 19:00:00+00:00,0,76,1000,0.076,1586.0,19,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 20:00:00+00:00,0,76,1000,0.076,1587.0,20,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 21:00:00+00:00,0,76,1000,0.076,1588.0,21,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 22:00:00+00:00,0,76,1000,0.076,1588.0,22,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0
2023-12-17 23:00:00+00:00,0,76,1000,0.076,1588.0,23,6,12,1,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,13.0,0.087,0
2023-12-18 00:00:00+00:00,13,87,1000,0.087,1588.0,0,0,12,0,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,17.0,0.076,2.1666666666666665,0.07783333333333332,0.0,0.087,0
2023-12-18 01:00:00+00:00,0,87,1000,0.087,1588.0,1,0,12,0,13.0,0.087,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,2.1666666666666665,0.07966666666666666,0.0,0.087,0
2023-12-18 02:00:00+00:00,0,87,1000,0.087,1589.0,2,0,12,0,0.0,0.087,13.0,0.087,0.0,0.076,0.0,0.076,0.0,0.076,0.0,0.076,2.1666666666666665,0.0815,0.0,0.087,0
2023-12-18 03:00:00+00:00,0,87,1000,0.087,1589.0,3,0,12,0,0.0,0.087,0.0,0.087,13.0,0.087,0.0,0.076,0.0,0.076,0.0,0.076,2.1666666666666665,0.08333333333333333,0.0,0.087,0
2023-12-18 04:00:00+00:00,0,87,1000,0.087,1588.0,4,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.076,0.0,0.076,2.1666666666666665,0.08516666666666667,0.0,0.087,0
2023-12-18 05:00:00+00:00,0,87,1000,0.087,1588.0,5,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.076,0.0,0.076,2.1666666666666665,0.087,0.0,0.087,0
2023-12-18 06:00:00+00:00,0,87,1000,0.087,1587.0,6,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,13.0,0.087,0.0,0.076,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 07:00:00+00:00,0,87,1000,0.087,1586.0,7,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 08:00:00+00:00,0,87,1000,0.087,1585.0,8,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 09:00:00+00:00,0,87,1000,0.087,1585.0,9,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 10:00:00+00:00,0,87,1000,0.087,1585.0,10,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 11:00:00+00:00,0,87,1000,0.087,1584.0,11,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 12:00:00+00:00,0,87,1000,0.087,1585.0,12,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,13.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 13:00:00+00:00,0,87,1000,0.087,1585.0,13,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 14:00:00+00:00,0,87,1000,0.087,1585.0,14,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 15:00:00+00:00,0,87,1000,0.087,1585.0,15,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 16:00:00+00:00,0,87,1000,0.087,1585.0,16,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 17:00:00+00:00,0,87,1000,0.087,1585.0,17,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 18:00:00+00:00,0,87,1000,0.087,1585.0,18,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 19:00:00+00:00,0,87,1000,0.087,1585.0,19,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 20:00:00+00:00,0,87,1000,0.087,1584.0,20,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 21:00:00+00:00,0,87,1000,0.087,1584.0,21,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 22:00:00+00:00,0,87,1000,0.087,1584.0,22,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,0.0,0.087,0
2023-12-18 23:00:00+00:00,0,87,1000,0.087,1584.0,23,0,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.076,0.0,0.087,16.0,0.09,0
2023-12-19 00:00:00+00:00,16,90,1000,0.09,1585.0,0,1,12,0,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,13.0,0.087,2.6666666666666665,0.08750000000000001,0.0,0.09,0
2023-12-19 01:00:00+00:00,0,90,1000,0.09,1585.0,1,1,12,0,16.0,0.09,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,2.6666666666666665,0.08800000000000001,0.0,0.09,0
2023-12-19 02:00:00+00:00,0,90,1000,0.09,1585.0,2,1,12,0,0.0,0.09,16.0,0.09,0.0,0.087,0.0,0.087,0.0,0.087,0.0,0.087,2.6666666666666665,0.08850000000000001,0.0,0.09,0
2023-12-19 03:00:00+00:00,0,90,1000,0.09,1585.0,3,1,12,0,0.0,0.09,0.0,0.09,16.0,0.09,0.0,0.087,0.0,0.087,0.0,0.087,2.6666666666666665,0.08900000000000001,0.0,0.09,0
2023-12-19 04:00:00+00:00,0,90,1000,0.09,1585.0,4,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.087,0.0,0.087,2.6666666666666665,0.08950000000000001,0.0,0.09,0
2023-12-19 05:00:00+00:00,0,90,1000,0.09,1585.0,5,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.087,0.0,0.087,2.6666666666666665,0.09,0.0,0.09,0
2023-12-19 06:00:00+00:00,0,90,1000,0.09,1583.0,6,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,16.0,0.09,0.0,0.087,0.0,0.087,0.0,0.09,0.0,0.09,0
2023-12-19 07:00:00+00:00,0,90,1000,0.09,1584.0,7,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.087,0.0,0.09,0.0,0.09,0
2023-12-19 08:00:00+00:00,0,90,1000,0.09,1582.0,8,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.087,0.0,0.09,0.0,0.09,0
2023-12-19 09:00:00+00:00,0,90,1000,0.09,1582.0,9,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.087,0.0,0.09,0.0,0.09,0
2023-12-19 10:00:00+00:00,0,90,1000,0.09,1580.0,10,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.087,0.0,0.09,0.0,0.09,0
2023-12-19 11:00:00+00:00,0,90,1000,0.09,1581.0,11,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.087,0.0,0.09,0.0,0.09,0
2023-12-19 12:00:00+00:00,0,90,1000,0.09,1582.0,12,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,16.0,0.09,0.0,0.087,0.0,0.09,0.0,0.09,0
2023-12-19 13:00:00+00:00,0,90,1000,0.09,1582.0,13,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.09,0.0,0.09,0
2023-12-19 14:00:00+00:00,0,90,1000,0.09,1582.0,14,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.09,0.0,0.09,0
2023-12-19 15:00:00+00:00,0,90,1000,0.09,1582.0,15,1,12,0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.087,0.0,0.09,0.0,0.09,0
